aoa,item_id,item_kind,item_definition,category,lexical_category,uni_lemma,complexity_category,language
29,item_493,word,Bi Boo車,vehicles,nouns,police car,NA,Cantonese
29,item_505,word,煲,household,nouns,pot,NA,Cantonese
29,item_508,word,水壺/茶壺,household,nouns,teapot,NA,Cantonese
29,item_534,word,畫,household,nouns,picture,NA,Cantonese
29,item_535,word,衣架,household,nouns,hanger,NA,Cantonese
29,item_544,word,桶,household,nouns,bucket,NA,Cantonese
29,item_555,word,沙,outside,nouns,sand,NA,Cantonese
29,item_556,word,石頭/石仔,outside,nouns,stone,NA,Cantonese
29,item_562,word,雲,outside,nouns,cloud,NA,Cantonese
29,item_563,word,山,outside,nouns,mountain,NA,Cantonese
29,item_581,word,波鞋/運動鞋,clothing,nouns,sneaker,NA,Cantonese
29,item_590,word,底褲/內褲,clothing,nouns,underpants,NA,Cantonese
29,item_602,word,(頸)鍊,clothing,nouns,necklace,NA,Cantonese
29,item_632,word,背脊,body_parts,nouns,back (body part),NA,Cantonese
29,item_648,word,鋼琴,furniture_rooms,nouns,piano,NA,Cantonese
29,item_653,word,洗衣機,furniture_rooms,nouns,washing machine,NA,Cantonese
29,item_657,word,BB床,furniture_rooms,nouns,crib,NA,Cantonese
30,item_69,word,腸粉,food_drink,nouns,NA,NA,Cantonese
30,item_73,word,叉燒包/其他中式包,food_drink,nouns,bun,NA,Cantonese
30,item_78,word,薯片,food_drink,nouns,chips,NA,Cantonese
30,item_81,word,豬(肉),food_drink,nouns,pork,NA,Cantonese
30,item_90,word,火腿,food_drink,nouns,ham,NA,Cantonese
30,item_115,word,汁/醬,food_drink,nouns,sauce,NA,Cantonese
30,item_337,word,咪,toys,nouns,microphone,NA,Cantonese
30,item_342,word,鈴啷,toys,nouns,bell,NA,Cantonese
30,item_349,word,禮物,toys,nouns,present,NA,Cantonese
30,item_477,word,動物,animals,nouns,animal,NA,Cantonese
30,item_485,word,貨車,vehicles,nouns,truck,NA,Cantonese
30,item_495,word,消防車/火燭車,vehicles,nouns,firetruck,NA,Cantonese
30,item_521,word,刷,household,nouns,brush (object),NA,Cantonese
30,item_525,word,番梘,household,nouns,soap,NA,Cantonese
30,item_560,word,行雷,outside,nouns,thunder,NA,Cantonese
30,item_575,word,隧道,outside,nouns,tunnel,NA,Cantonese
30,item_576,word,(游)泳池,outside,nouns,pool,NA,Cantonese
30,item_577,word,噴水池,outside,nouns,fountain,NA,Cantonese
30,item_594,word,口水肩/Bib,clothing,nouns,bib,NA,Cantonese
30,item_614,word,下巴,body_parts,nouns,chin,NA,Cantonese
30,item_616,word,膊頭,body_parts,nouns,shoulder,NA,Cantonese
30,item_636,word,廳,furniture_rooms,nouns,living room,NA,Cantonese
30,item_644,word,櫃桶,furniture_rooms,nouns,drawer,NA,Cantonese
30,item_655,word,水龍頭/水喉,furniture_rooms,nouns,faucet,NA,Cantonese
17,item_83,word,pilota,toys,nouns,ball,NA,Catalan
17,item_109,word,galeta,food_drink,nouns,cookie,NA,Catalan
18,item_180,word,sabata/es,clothing,nouns,shoe,NA,Catalan
19,item_92,word,bibero,food_drink,nouns,bottle,NA,Catalan
19,item_190,word,cap...193,body_parts,nouns,head,NA,Catalan
19,item_201,word,ma/ns,body_parts,nouns,hand,NA,Catalan
19,item_203,word,nas,body_parts,nouns,nose,NA,Catalan
20,item_31,word,gat,animals,nouns,cat,NA,Catalan
20,item_33,word,gos,animals,nouns,dog,NA,Catalan
20,item_44,word,peix,animals,nouns,fish (animal),NA,Catalan
20,item_62,word,cotxe,vehicles,nouns,car,NA,Catalan
20,item_65,word,moto,vehicles,nouns,motorcycle,NA,Catalan
20,item_81,word,nina/nino,toys,nouns,doll,NA,Catalan
20,item_112,word,iogurt,food_drink,nouns,yogurt,NA,Catalan
20,item_130,word,patates,food_drink,nouns,potato,NA,Catalan
20,item_186,word,boca,body_parts,nouns,mouth,NA,Catalan
20,item_208,word,peu/s,body_parts,nouns,foot,NA,Catalan
20,item_210,word,ull/s,body_parts,nouns,eye,NA,Catalan
20,item_289,word,xumet/pipa,household,nouns,pacifier,NA,Catalan
21,item_21,word,cargol,animals,nouns,snail,NA,Catalan
21,item_22,word,cavall,animals,nouns,horse,NA,Catalan
21,item_54,word,vaca,animals,nouns,cow,NA,Catalan
21,item_58,word,avio,vehicles,nouns,airplane,NA,Catalan
21,item_59,word,bicicleta,vehicles,nouns,bicycle,NA,Catalan
21,item_68,word,tren,vehicles,nouns,train,NA,Catalan
21,item_73,word,conte/llibre,toys,nouns,book,NA,Catalan
21,item_77,word,globus,toys,nouns,balloon,NA,Catalan
21,item_131,word,peix2,food_drink,nouns,fish (food),NA,Catalan
21,item_138,word,poma,food_drink,nouns,apple,NA,Catalan
21,item_193,word,cul,body_parts,nouns,butt,NA,Catalan
21,item_195,word,dit/s,body_parts,nouns,finger,NA,Catalan
21,item_204,word,orella/es,body_parts,nouns,ear,NA,Catalan
21,item_205,word,panxa,body_parts,nouns,NA,NA,Catalan
21,item_245,word,claus,household,nouns,keys,NA,Catalan
21,item_329,word,flor,outside,nouns,flower,NA,Catalan
21,item_337,word,lluna,outside,nouns,moon,NA,Catalan
21,item_347,word,sol,outside,nouns,ground,NA,Catalan
22,item_28,word,elefant,animals,nouns,elephant,NA,Catalan
22,item_30,word,gallina,animals,nouns,hen,NA,Catalan
22,item_36,word,lleo,animals,nouns,lion,NA,Catalan
22,item_60,word,camio,vehicles,nouns,truck,NA,Catalan
22,item_82,word,pala,toys,nouns,shovel,NA,Catalan
22,item_115,word,llet,food_drink,nouns,milk,NA,Catalan
22,item_136,word,platan,food_drink,nouns,banana,NA,Catalan
22,item_145,word,sopa,food_drink,nouns,soup,NA,Catalan
22,item_146,word,suc,food_drink,nouns,juice,NA,Catalan
22,item_154,word,xocolata,food_drink,nouns,chocolate,NA,Catalan
22,item_173,word,mitjons,clothing,nouns,sock,NA,Catalan
22,item_188,word,cabell,body_parts,nouns,hair,NA,Catalan
22,item_189,word,cama/es,body_parts,nouns,leg,NA,Catalan
22,item_194,word,dent/s,body_parts,nouns,tooth,NA,Catalan
22,item_249,word,cullera,household,nouns,spoon,NA,Catalan
22,item_260,word,got,household,nouns,glass,NA,Catalan
22,item_270,word,paper,household,nouns,paper,NA,Catalan
22,item_298,word,cadira,furniture_rooms,nouns,chair,NA,Catalan
22,item_308,word,llit,furniture_rooms,nouns,bed,NA,Catalan
22,item_336,word,llum,outside,nouns,light,NA,Catalan
23,item_15,word,anec,animals,nouns,duck,NA,Catalan
23,item_24,word,conill,animals,nouns,bunny,NA,Catalan
23,item_40,word,ocell,animals,nouns,bird,NA,Catalan
23,item_47,word,porc,animals,nouns,pig,NA,Catalan
23,item_53,word,tortuga,animals,nouns,turtle,NA,Catalan
23,item_69,word,vaixell/barco,vehicles,nouns,boat,NA,Catalan
23,item_72,word,colors,toys,nouns,NA,NA,Catalan
23,item_90,word,arros,food_drink,nouns,rice,NA,Catalan
23,item_95,word,carn,food_drink,nouns,meat,NA,Catalan
23,item_108,word,formatge,food_drink,nouns,cheese,NA,Catalan
23,item_132,word,pera,food_drink,nouns,pear,NA,Catalan
23,item_133,word,pernil (dolc/salat),food_drink,nouns,ham,NA,Catalan
23,item_162,word,bolquer,clothing,nouns,diaper,NA,Catalan
23,item_175,word,pantalons,clothing,nouns,pants,NA,Catalan
23,item_177,word,pijama,clothing,nouns,pajamas,NA,Catalan
23,item_178,word,pitet,clothing,nouns,bib,NA,Catalan
23,item_187,word,braco/os,body_parts,nouns,arm,NA,Catalan
23,item_247,word,colonia,household,nouns,NA,NA,Catalan
23,item_248,word,crema,household,nouns,NA,NA,Catalan
23,item_258,word,forquilla,household,nouns,fork,NA,Catalan
23,item_273,word,plat,household,nouns,plate,NA,Catalan
23,item_279,word,telefon,household,nouns,phone,NA,Catalan
23,item_313,word,porta,furniture_rooms,nouns,door,NA,Catalan
23,item_317,word,taula,furniture_rooms,nouns,table,NA,Catalan
23,item_323,word,arbre,outside,nouns,tree,NA,Catalan
23,item_328,word,estrella,outside,nouns,star,NA,Catalan
23,item_350,word,tobogan,outside,nouns,slide (object),NA,Catalan
24,item_25,word,cuc/cuca,animals,nouns,worm,NA,Catalan
24,item_38,word,mico/mono,animals,nouns,monkey,NA,Catalan
24,item_39,word,mosca,animals,nouns,fly (animal),NA,Catalan
24,item_41,word,os,animals,nouns,bear,NA,Catalan
24,item_42,word,ovella/xai,animals,nouns,sheep,NA,Catalan
24,item_43,word,papallona,animals,nouns,butterfly,NA,Catalan
24,item_57,word,autobus/bus,vehicles,nouns,bus,NA,Catalan
24,item_80,word,llapis,toys,nouns,pencil,NA,Catalan
24,item_117,word,macarrons,food_drink,nouns,macaroni,NA,Catalan
24,item_124,word,olives,food_drink,nouns,olive,NA,Catalan
24,item_125,word,ou,food_drink,nouns,egg,NA,Catalan
24,item_148,word,taronja,food_drink,nouns,orange,NA,Catalan
24,item_152,word,truita,food_drink,nouns,NA,NA,Catalan
24,item_160,word,bata,clothing,nouns,NA,NA,Catalan
24,item_169,word,gorra,clothing,nouns,cap,NA,Catalan
24,item_171,word,jersei,clothing,nouns,sweater,NA,Catalan
24,item_183,word,ulleres,clothing,nouns,glasses,NA,Catalan
24,item_200,word,llengua,body_parts,nouns,tongue,NA,Catalan
24,item_202,word,melic/llombrigol,body_parts,nouns,belly button,NA,Catalan
24,item_246,word,coixi,household,nouns,pillow,NA,Catalan
24,item_272,word,pinta,household,nouns,paint (object),NA,Catalan
24,item_276,word,rellotge,household,nouns,watch (object),NA,Catalan
24,item_277,word,sabo,household,nouns,soap,NA,Catalan
24,item_285,word,ulleres2,household,nouns,NA,NA,Catalan
24,item_295,word,banyera,furniture_rooms,nouns,bathtub,NA,Catalan
24,item_300,word,cuina,furniture_rooms,nouns,kitchen,NA,Catalan
24,item_302,word,escala,furniture_rooms,nouns,ladder,NA,Catalan
24,item_315,word,sofa,furniture_rooms,nouns,sofa,NA,Catalan
24,item_318,word,televisor,furniture_rooms,nouns,tv,NA,Catalan
24,item_327,word,cel,outside,nouns,sky,NA,Catalan
24,item_330,word,foc,outside,nouns,fire,NA,Catalan
24,item_331,word,fulles,outside,nouns,leaf,NA,Catalan
24,item_341,word,pedra/roc,outside,nouns,stone,NA,Catalan
24,item_343,word,pluja,outside,nouns,rain,NA,Catalan
24,item_348,word,sorra/arena,outside,nouns,sand,NA,Catalan
25,item_29,word,formiga,animals,nouns,ant,NA,Catalan
25,item_32,word,girafa,animals,nouns,giraffe,NA,Catalan
25,item_34,word,granota,animals,nouns,frog,NA,Catalan
25,item_48,word,rata/ratoli,animals,nouns,mouse,NA,Catalan
25,item_51,word,tigre,animals,nouns,tiger,NA,Catalan
25,item_67,word,tractor,vehicles,nouns,tractor,NA,Catalan
25,item_70,word,caixa,toys,nouns,box,NA,Catalan
25,item_79,word,joguina,toys,nouns,toy (object),NA,Catalan
25,item_86,word,tambor,toys,nouns,drum,NA,Catalan
25,item_91,word,berenar,food_drink,nouns,snack,NA,Catalan
25,item_94,word,caramel,food_drink,nouns,candy,NA,Catalan
25,item_107,word,fruita,food_drink,nouns,fruit,NA,Catalan
25,item_110,word,gelat,food_drink,nouns,ice cream,NA,Catalan
25,item_150,word,tomaquet/tomata,food_drink,nouns,tomato,NA,Catalan
25,item_164,word,boto,clothing,nouns,button,NA,Catalan
25,item_166,word,calcetes/calcotets,clothing,nouns,underpants,NA,Catalan
25,item_170,word,guants,clothing,nouns,glove,NA,Catalan
25,item_192,word,coll,body_parts,nouns,neck,NA,Catalan
25,item_250,word,diners/centims,household,nouns,NA,NA,Catalan
25,item_254,word,escombra,household,nouns,broom,NA,Catalan
25,item_256,word,esponja,household,nouns,sponge,NA,Catalan
25,item_259,word,ganivet,household,nouns,knife,NA,Catalan
25,item_268,word,orinal,household,nouns,potty,NA,Catalan
25,item_312,word,pati,furniture_rooms,nouns,patio,NA,Catalan
25,item_319,word,terra,furniture_rooms,nouns,ground,NA,Catalan
25,item_322,word,water,furniture_rooms,nouns,toilet,NA,Catalan
25,item_340,word,nuvol,outside,nouns,cloud,NA,Catalan
26,item_13,word,abella,animals,nouns,bee,NA,Catalan
26,item_17,word,bitxo,animals,nouns,insect,NA,Catalan
26,item_18,word,burro/ase,animals,nouns,donkey,NA,Catalan
26,item_23,word,colom,animals,nouns,NA,NA,Catalan
26,item_27,word,dofi,animals,nouns,dolphin,NA,Catalan
26,item_37,word,marieta,animals,nouns,ladybug,NA,Catalan
26,item_46,word,pop,animals,nouns,NA,NA,Catalan
26,item_50,word,serp,animals,nouns,snake,NA,Catalan
26,item_78,word,guitarra,toys,nouns,guitar,NA,Catalan
26,item_98,word,coca,food_drink,nouns,cake,NA,Catalan
26,item_102,word,croquetes,food_drink,nouns,croquette,NA,Catalan
26,item_105,word,espaguetis,food_drink,nouns,spaghetti,NA,Catalan
26,item_118,word,maduixa,food_drink,nouns,strawberry,NA,Catalan
26,item_120,word,mandarina,food_drink,nouns,orange (food),NA,Catalan
26,item_129,word,pastis,food_drink,nouns,cake,NA,Catalan
26,item_137,word,pollastre,food_drink,nouns,chicken (food),NA,Catalan
26,item_144,word,salsitxes,food_drink,nouns,sausage,NA,Catalan
26,item_147,word,sucre,food_drink,nouns,sugar,NA,Catalan
26,item_155,word,xupa-xups,food_drink,nouns,lollipop,NA,Catalan
26,item_159,word,barret,clothing,nouns,hat,NA,Catalan
26,item_163,word,bota/es,clothing,nouns,boots,NA,Catalan
26,item_165,word,bufanda,clothing,nouns,scarf,NA,Catalan
26,item_176,word,paraigues,clothing,nouns,umbrella,NA,Catalan
26,item_181,word,sabatilles,clothing,nouns,slipper,NA,Catalan
26,item_241,word,ampolla,household,nouns,bottle,NA,Catalan
26,item_262,word,manta,household,nouns,blanket,NA,Catalan
26,item_265,word,mirall/espill,household,nouns,mirror,NA,Catalan
26,item_281,word,tisores,household,nouns,scissors,NA,Catalan
26,item_283,word,tovallola,household,nouns,towel,NA,Catalan
26,item_299,word,calaix,furniture_rooms,nouns,drawer,NA,Catalan
26,item_301,word,dutxa,furniture_rooms,nouns,shower,NA,Catalan
26,item_304,word,finestra,furniture_rooms,nouns,window,NA,Catalan
26,item_306,word,habitacio,furniture_rooms,nouns,room,NA,Catalan
26,item_307,word,lavabo,furniture_rooms,nouns,sink,NA,Catalan
26,item_311,word,nevera,furniture_rooms,nouns,refrigerator,NA,Catalan
26,item_339,word,neu,outside,nouns,snow,NA,Catalan
26,item_351,word,vent/aire,outside,nouns,wind,NA,Catalan
27,item_14,word,animal,animals,nouns,animal,NA,Catalan
27,item_16,word,aranya,animals,nouns,spider,NA,Catalan
27,item_45,word,pingui,animals,nouns,penguin,NA,Catalan
27,item_76,word,galleda,toys,nouns,bucket,NA,Catalan
27,item_87,word,trompeta,toys,nouns,trumpet,NA,Catalan
27,item_93,word,cafe,food_drink,nouns,coffee,NA,Catalan
27,item_97,word,cereals,food_drink,nouns,cereal,NA,Catalan
27,item_101,word,croissant,food_drink,nouns,croissant,NA,Catalan
27,item_106,word,fideus,food_drink,nouns,noodles,NA,Catalan
27,item_119,word,magdalenes,food_drink,nouns,NA,NA,Catalan
27,item_121,word,melo,food_drink,nouns,melon,NA,Catalan
27,item_123,word,natilles,food_drink,nouns,NA,NA,Catalan
27,item_128,word,pastanaga/carrota,food_drink,nouns,carrot,NA,Catalan
27,item_141,word,pure,food_drink,nouns,puree,NA,Catalan
27,item_142,word,raim,food_drink,nouns,grapes,NA,Catalan
27,item_143,word,sal,food_drink,nouns,salt,NA,Catalan
27,item_156,word,abric,clothing,nouns,coat,NA,Catalan
27,item_158,word,bambes,clothing,nouns,shoe,NA,Catalan
27,item_161,word,banyador/biquini,clothing,nouns,swimsuit,NA,Catalan
27,item_174,word,mocador,clothing,nouns,scarf,NA,Catalan
27,item_179,word,roba,clothing,nouns,clothing,NA,Catalan
27,item_182,word,samarreta,clothing,nouns,shirt,NA,Catalan
27,item_196,word,esquena,body_parts,nouns,back,NA,Catalan
27,item_266,word,mobil,household,nouns,phone,NA,Catalan
27,item_271,word,pila,household,nouns,battery,NA,Catalan
27,item_275,word,raspall,household,nouns,brush (object),NA,Catalan
27,item_284,word,tovalloletes,household,nouns,NA,NA,Catalan
27,item_290,word,armari,furniture_rooms,nouns,wardrobe,NA,Catalan
27,item_291,word,ascensor,furniture_rooms,nouns,elevator,NA,Catalan
27,item_309,word,menjador,furniture_rooms,nouns,dining room,NA,Catalan
27,item_314,word,rentadora,furniture_rooms,nouns,washing machine,NA,Catalan
27,item_346,word,riu,outside,nouns,river,NA,Catalan
27,item_349,word,timbre,outside,nouns,doorbell,NA,Catalan
28,item_56,word,ambulancia,vehicles,nouns,ambulance,NA,Catalan
28,item_63,word,grua,vehicles,nouns,crane,NA,Catalan
28,item_64,word,helicopter,vehicles,nouns,helicopter,NA,Catalan
28,item_74,word,cuinetes,toys,nouns,NA,NA,Catalan
28,item_84,word,puzzle/trencaclosques,toys,nouns,puzzle,NA,Catalan
28,item_99,word,cola-cao,food_drink,nouns,NA,NA,Catalan
28,item_104,word,entrepa,food_drink,nouns,sandwich,NA,Catalan
28,item_111,word,hamburguesa,food_drink,nouns,hamburger,NA,Catalan
28,item_114,word,llenties,food_drink,nouns,NA,NA,Catalan
28,item_116,word,llimona,food_drink,nouns,lemon,NA,Catalan
28,item_135,word,piruleta,food_drink,nouns,lollipop,NA,Catalan
28,item_198,word,genoll/s,body_parts,nouns,knee,NA,Catalan
28,item_199,word,llavis,body_parts,nouns,lip,NA,Catalan
28,item_207,word,penis,body_parts,nouns,penis,NA,Catalan
28,item_255,word,escombraries,household,nouns,garbage,NA,Catalan
28,item_278,word,tassa,household,nouns,cup,NA,Catalan
28,item_287,word,xampu,household,nouns,shampoo,NA,Catalan
28,item_288,word,xarop,household,nouns,NA,NA,Catalan
28,item_294,word,bany,furniture_rooms,nouns,bathroom,NA,Catalan
28,item_321,word,trona,furniture_rooms,nouns,high chair,NA,Catalan
28,item_333,word,herba,outside,nouns,grass,NA,Catalan
28,item_334,word,jardi,outside,nouns,garden,NA,Catalan
28,item_342,word,planta,outside,nouns,plant,NA,Catalan
28,item_344,word,pont,outside,nouns,bridge,NA,Catalan
28,item_345,word,regadora,outside,nouns,watering can,NA,Catalan
29,item_19,word,camell,animals,nouns,camel,NA,Catalan
29,item_35,word,hipopotam,animals,nouns,hippopotamus,NA,Catalan
29,item_52,word,toro,animals,nouns,bull,NA,Catalan
29,item_55,word,zebra,animals,nouns,zebra,NA,Catalan
29,item_66,word,patins,vehicles,nouns,skate (object),NA,Catalan
29,item_71,word,cartes (joc),toys,nouns,card,NA,Catalan
29,item_103,word,enciam,food_drink,nouns,lettuce,NA,Catalan
29,item_127,word,pasta,food_drink,nouns,pasta,NA,Catalan
29,item_134,word,pesols,food_drink,nouns,peas,NA,Catalan
29,item_153,word,xindria/sindria,food_drink,nouns,watermelon,NA,Catalan
29,item_167,word,cinturo,clothing,nouns,belt,NA,Catalan
29,item_168,word,faldilla,clothing,nouns,skirt,NA,Catalan
29,item_185,word,barba,body_parts,nouns,beard,NA,Catalan
29,item_240,word,aixeta,household,nouns,faucet,NA,Catalan
29,item_243,word,carta,household,nouns,NA,NA,Catalan
29,item_244,word,cistell/cabas,household,nouns,basket,NA,Catalan
29,item_261,word,llencol,household,nouns,sheet,NA,Catalan
29,item_274,word,radio,household,nouns,radio,NA,Catalan
